make,model,variant,ex-showroom_price_inr,displacement_cc,cylinders,valves_per_cylinder,drivetrain,cylinder_configuration,emission_norm,engine_location,fuel_system,fuel_tank_capacity_litres,fuel_type,height_mm,length_mm,width_mm,body_type,doors,arai_certified_mileage_kmpl,kerb_weight_kg,gears,ground_clearance_mm,front_brakes,rear_brakes,front_suspension,rear_suspension,front_track_mm,rear_track_mm,f_tire_diameter_inch,f_tire_aspect_ratio,f_tire_width_mm,r_tire_diameter_inch,r_tire_aspect_ratio,r_tire_width_mm,power_steering,power_windows,power_seats,keyless_entry,power_rpm,power_ps,torque_rpm,torque_nm,odometer,speedometer,tachometer,tripmeter,seating_capacity,seats_material,type,wheelbase_mm,start_/_stop_button,12v_power_outlet,audiosystem,aux-in_compatibility,average_fuel_consumption,basic_warranty_years,bluetooth,boot-lid_opener,boot_space_litres,cd_/_mp3_/_dvd_player,central_locking,child_safety_locks,clock,cup_holders,distance_to_empty,door_pockets,engine_malfunction_light,fm_radio,fuel-lid_opener,fuel_gauge,handbrake,instrument_console,low_fuel_warning,minimum_turning_radius_meter,multifunction_display,sun_visor,third_row_ac_vents,ventilation_system,auto-dimming_rear-view_mirror,hill_assist,gear_indicator,engine_immobilizer,seat_back_pockets,abs_(anti-lock_braking_system),headlight_reminder,adjustable_headrests,gross_vehicle_weight,airbags,door_ajar_warning,ebd_(electronic_brake-force_distribution),fasten_seat_belt_warning,gear_shift_reminder,number_of_airbags,adjustable_steering_column,parking_assistance,key_off_reminder,usb_compatibility,cigarette_lighter,infotainment_screen,multifunction_steering_wheel,average_speed,eba_(electronic_brake_assist),seat_height_adjustment,navigation_system,second_row_ac_vents,rear_center_armrest,ipod_compatibility,esp_(electronic_stability_program),cooled_glove_box,turbocharger,isofix_(child-seat_mount),rain_sensing_wipers,leather_wrapped_steering,automatic_headlamps,asr_/_traction_control,cruise_control
Toyota,Etios Cross,Gd,766000,1364.0,4.0,2.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Diesel,1555.0,3895.0,1735.0,Hatchback,5.0,23.59,1015.0,5.0,174.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,15.0,60.0,185.0,15.0,60.0,185.0,Electric Power,All Windows,Non Powered,Yes,3800.0,68.0,2000.0,170.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2460.0,No,Yes,Yes,No,No,3.0,No,Yes,251.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,48.0,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,2.0,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
Toyota,Etios Cross,1.2 X Edition,668500,1197.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Petrol,1555.0,3895.0,1735.0,Hatchback,5.0,17.71,935.0,5.0,174.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,15.0,60.0,185.0,15.0,60.0,185.0,Electric Power,All Windows,Non Powered,Yes,5600.0,80.0,3100.0,104.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2460.0,No,Yes,Yes,No,No,3.0,No,Yes,251.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,48.0,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,2.0,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
Toyota,Etios Cross,1.4 X Edition,816000,1364.0,4.0,2.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Diesel,1555.0,3895.0,1735.0,Hatchback,5.0,23.59,1015.0,5.0,174.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,15.0,60.0,185.0,15.0,60.0,185.0,Electric Power,All Windows,Non Powered,Yes,3800.0,68.0,2000.0,170.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2460.0,No,Yes,Yes,No,No,3.0,No,Yes,251.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,48.0,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,2.0,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
Mahindra,Verito Vibe,D2,657628,1461.0,4.0,2.0,FWD ,In-line,BS IV,Front-Transverse,Injection,50.0,Diesel,1540.0,3991.0,1740.0,Hatchback,5.0,20.08,1155.0,5.0,172.0,Solid Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,14.0,70.0,185.0,14.0,70.0,185.0,Undefined Powered,Non Powered,Non Powered,Yes,4000.0,65.0,2000.0,160.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2630.0,No,No,Yes,No,No,2.0,No,Yes,330.0,No,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,525.0,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,No,No,Yes,No,2.0,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
Mahindra,Verito Vibe,D4,685729,1461.0,4.0,2.0,FWD ,In-line,BS IV,Front-Transverse,Injection,50.0,Diesel,1540.0,3991.0,1740.0,Hatchback,5.0,20.08,1155.0,5.0,172.0,Solid Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,14.0,70.0,185.0,14.0,70.0,185.0,Undefined Powered,All Windows,Non Powered,Yes,4000.0,65.0,2000.0,160.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2630.0,No,No,Yes,No,Yes,2.0,No,Yes,330.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,525.0,Yes,Yes,No,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,2.0,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
Mahindra,Verito Vibe,D6,750428,1461.0,4.0,2.0,FWD ,In-line,BS IV,Front-Transverse,Injection,50.0,Diesel,1540.0,3991.0,1740.0,Hatchback,5.0,20.08,1155.0,5.0,172.0,Solid Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,14.0,70.0,185.0,14.0,70.0,185.0,Undefined Powered,All Windows,Non Powered,Yes,4000.0,65.0,2000.0,160.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2630.0,No,No,Yes,Yes,Yes,2.0,No,Yes,330.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,525.0,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,1.0,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
Fiat,Urban Cross,1.3 Multijet Active,677618,1248.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Diesel,1542.0,3989.0,1706.0,Crossover,5.0,20.0,1210.0,5.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,205.0,16.0,55.0,205.0,Hydraulic Power,Front Windows,Non Powered,Yes,4000.0,93.0,2000.0,209.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2510.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,378.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,2.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No
Fiat,Urban Cross,1.3 Multijet Dynamic,739074,1248.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Diesel,1542.0,3989.0,1706.0,Crossover,5.0,20.0,1215.0,5.0,170.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,205.0,16.0,55.0,205.0,Hydraulic Power,All Windows,Non Powered,Yes,4000.0,93.0,2000.0,209.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2510.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,378.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,2.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,Yes,No,No
Fiat,Urban Cross,1.4 T-Jet Emotion,977516,1368.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Petrol,1542.0,3989.0,1706.0,Crossover,5.0,17.1,1215.0,5.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,205.0,16.0,55.0,205.0,Hydraulic Power,All Windows,Non Powered,Yes,5500.0,140.0,4000.0,210.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2510.0,No,Yes,Yes,No,Yes,2.0,Yes,Yes,378.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,2.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No
Fiat,Urban Cross,1.3 Multijet Emotion,810211,1248.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Diesel,1542.0,3989.0,1706.0,Crossover,5.0,20.0,1215.0,5.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,205.0,16.0,55.0,205.0,Hydraulic Power,All Windows,Non Powered,Yes,4000.0,93.0,2000.0,209.0,Digital,Analog,Yes,Yes,5.0,Leather,Manual,2510.0,No,Yes,Yes,No,Yes,2.0,Yes,Yes,378.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,2.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,Yes,No,No,Yes,Yes,No,No
Toyota,Glanza,G Hybrid,721900,1197.0,4.0,4.0,FWD ,In-line,BS VI,Front-Longitudinal,Injection,37.0,Petrol,1540.0,3995.0,1745.0,Hatchback,5.0,23.87,910.0,5.0,170.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,195.0,16.0,55.0,195.0,Electric Power,All Windows,Powered Seats,Yes,6000.0,89.0,4400.0,113.0,Digital,Digi-Analog,Yes,Yes,5.0,Fabric,Manual,2520.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,339.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,49.0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No
Toyota,Glanza,V,758200,1197.0,4.0,4.0,FWD ,In-line,BS VI,Front-Longitudinal,Injection,37.0,Petrol,1540.0,3995.0,1745.0,Hatchback,5.0,21.01,890.0,5.0,170.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,195.0,16.0,55.0,195.0,Electric Power,All Windows,Non Powered,Yes,6000.0,82.0,4200.0,113.0,Digital,Digi-Analog,Yes,Yes,5.0,Fabric,Manual,2520.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,339.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,49.0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No
Toyota,Glanza,G Cvt,829900,1197.0,4.0,4.0,FWD ,In-line,BS VI,Front-Longitudinal,Injection,37.0,Petrol,1540.0,3995.0,1745.0,Hatchback,5.0,19.56,935.0,5.0,170.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,195.0,16.0,55.0,195.0,Electric Power,All Windows,Non Powered,Yes,6000.0,82.0,4200.0,113.0,Digital,Digital,Yes,Yes,5.0,Fabric,CVT,2520.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,339.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,49.0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No
Toyota,Glanza,V Cvt,890200,1197.0,4.0,4.0,FWD ,In-line,BS VI,Front-Longitudinal,Injection,37.0,Petrol,1540.0,3995.0,1745.0,Hatchback,5.0,19.56,935.0,5.0,170.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,195.0,16.0,55.0,195.0,Electro-Hydraulic,All Windows,Non Powered,Yes,6000.0,82.0,4200.0,113.0,Digi-Analog,Digi-Analog,Yes,Yes,5.0,Fabric,CVT,2520.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,339.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,49.0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No
Toyota,Glanza,G Mt,697900,1197.0,4.0,4.0,FWD ,In-line,BS VI,Front-Longitudinal,Injection,37.0,Petrol,1540.0,3995.0,1745.0,Hatchback,5.0,19.56,935.0,5.0,170.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,195.0,16.0,55.0,195.0,Electric Power,All Windows,Non Powered,Yes,6000.0,82.0,4200.0,113.0,Digital,Digital,Yes,Yes,5.0,Fabric,Manual,2520.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,339.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,49.0,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No
Fiat,Avventura,Multijet Dynamic,796132,1248.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Diesel,1542.0,3989.0,1706.0,Crossover,5.0,20.5,1245.0,5.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,205.0,16.0,55.0,205.0,Hydraulic Power,All Windows,Non Powered,Yes,4000.0,93.0,2000.0,209.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2510.0,No,Yes,Yes,Yes,Yes,3.0,No,Yes,280.0,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,53.0,Yes,Yes,No,Yes,No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,2.0,Yes,No,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No
Fiat,Avventura,Multijet Active,711801,1248.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Diesel,1542.0,3989.0,1706.0,Crossover,5.0,20.5,1240.0,5.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,205.0,16.0,55.0,205.0,Hydraulic Power,Front Windows,Non Powered,Yes,4000.0,93.0,2000.0,209.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2510.0,No,Yes,Yes,No,Yes,3.0,No,Yes,280.0,No,Yes,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,53.0,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,2.0,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
Fiat,Avventura,Multijet Emotion,876341,1248.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,45.0,Diesel,1542.0,3989.0,1706.0,Crossover,5.0,20.5,1255.0,5.0,205.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1520.0,1525.0,16.0,55.0,205.0,16.0,55.0,205.0,Hydraulic Power,All Windows,Powered Seats,Yes,4000.0,93.0,2000.0,209.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2510.0,No,No,Yes,Yes,Yes,3.0,Yes,Yes,280.0,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,No,No,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,2.0,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,No,No
Honda,Jazz,V Petrol,745000,1199.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,40.0,Petrol,1544.0,3955.0,1694.0,Hatchback,5.0,18.2,1042.0,5.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1490.0,1475.0,15.0,65.0,175.0,15.0,65.0,175.0,Electric Power,All Windows,Non Powered,Yes,6000.0,90.0,4800.0,110.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2530.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,354.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,51.0,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No
Honda,Jazz,Vx Cvt,909000,1199.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,40.0,Petrol,1544.0,3955.0,1694.0,Hatchback,5.0,19.0,1066.0,5.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1490.0,1475.0,15.0,65.0,175.0,15.0,65.0,175.0,Electric Power,All Windows,Non Powered,Yes,6000.0,90.0,4800.0,110.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2530.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,354.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,51.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes
Honda,Jazz,Vx Petrol,789000,1199.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,40.0,Petrol,1544.0,3955.0,1694.0,Hatchback,5.0,18.2,1044.0,5.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1490.0,1475.0,15.0,65.0,175.0,15.0,65.0,175.0,Electric Power,All Windows,Non Powered,Yes,6000.0,90.0,4800.0,110.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2530.0,No,Yes,Yes,Yes,Yes,2.0,Yes,Yes,354.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,51.0,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No
Honda,Jazz,V Cvt,865000,1199.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,40.0,Petrol,1544.0,3955.0,1694.0,Hatchback,5.0,19.0,1064.0,5.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1490.0,1475.0,15.0,65.0,175.0,15.0,65.0,175.0,Electric Power,All Windows,Non Powered,Yes,6000.0,90.0,4800.0,110.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2530.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,354.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,51.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes
Honda,Jazz,S Diesel,816500,1498.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,40.0,Diesel,1544.0,3955.0,1694.0,Hatchback,5.0,27.3,1139.0,6.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1490.0,1475.0,16.0,65.0,175.0,16.0,65.0,175.0,Electric Power,All Windows,Non Powered,Yes,3600.0,100.0,1750.0,200.0,Analog,Analog,Yes,Yes,5.0,Fabric,Manual,2530.0,No,Yes,Yes,Yes,No,2.0,Yes,Yes,354.0,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,51.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,2.0,Yes,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No
Honda,Jazz,V Diesel,896500,1498.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,40.0,Diesel,1544.0,3955.0,1694.0,Hatchback,5.0,27.3,1146.0,6.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1490.0,1475.0,15.0,65.0,175.0,15.0,65.0,175.0,Electric Power,All Windows,Non Powered,Yes,3600.0,100.0,1750.0,200.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2530.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,354.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,51.0,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes
Honda,Jazz,Vx Diesel,940500,1498.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,40.0,Diesel,1544.0,3955.0,1694.0,Hatchback,5.0,27.3,1155.0,6.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1490.0,1475.0,15.0,65.0,175.0,15.0,65.0,175.0,Electric Power,All Windows,Non Powered,Yes,3600.0,100.0,1750.0,200.0,Digital,Analog,Yes,Yes,5.0,Fabric,Manual,2530.0,Yes,Yes,No,Yes,Yes,2.0,Yes,Yes,354.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,51.0,Yes,Yes,Yes,Yes,No,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes
Honda,Jazz,Exclusive Edition Cvt,928000,1199.0,4.0,4.0,FWD ,In-line,BS IV,Front-Transverse,Injection,40.0,Petrol,1544.0,3955.0,1694.0,Hatchback,5.0,18.2,1066.0,5.0,165.0,Ventilated Disc,Drum,MacPherson Suspension,Torsion Beam Suspension,1490.0,1475.0,15.0,65.0,175.0,15.0,65.0,175.0,Electric Power,All Windows,Non Powered,Yes,6000.0,89.0,4800.0,110.0,Digital,Analog,Yes,Yes,5.0,Fabric,Automatic,2530.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,354.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,51.0,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes
Jeep,Compass Trailhawk,2.0 Trailhawk 4X4 At,2680000,1956.0,4.0,4.0,AWD ,In-line,BS VI,Front-Longitudinal,Injection,60.0,Diesel,1657.0,4398.0,1818.0,SUV,5.0,16.3,1654.0,9.0,170.0,Ventilated Disc,Ventilated Disc,MacPherson Suspension,Multi-link Suspension,1520.0,1525.0,17.0,60.0,225.0,17.0,60.0,225.0,Hydraulic Power,All Windows,Non Powered,Yes,3750.0,173.0,2000.0,350.0,Digital,Analog,Yes,Yes,5.0,Leather,Automatic,2636.0,Yes,Yes,Yes,Yes,Yes,2.0,Yes,Yes,438.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,53.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,6.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
